No,year,month,day,hour,pm25,TEMP,PRES,cbwd
620,2010,1,26,19,231,-3,1021,cv
621,2010,1,26,20,274,-5,1020,NE
622,2010,1,26,21,340,-6,1020,NW
623,2010,1,26,22,298,-5,1020,cv
624,2010,1,26,23,268,-4,1019,NW
625,2010,1,27,0,299,-4,1019,NW
626,2010,1,27,1,300,-3,1018,NW
627,2010,1,27,2,240,-4,1017,NW
628,2010,1,27,3,213,-4,1016,NW
629,2010,1,27,4,171,-3,1016,NW
630,2010,1,27,5,153,-4,1016,NW
631,2010,1,27,6,153,-5,1015,NW
632,2010,1,27,7,140,-4,1015,NW
633,2010,1,27,8,147,-3,1015,NE
634,2010,1,27,9,158,-1,1015,NE
635,2010,1,27,10,153,1,1015,NE
636,2010,1,27,11,154,3,1015,NW
637,2010,1,27,12,143,4,1014,NW
638,2010,1,27,13,90,6,1013,NW
639,2010,1,27,14,55,8,1012,NW
640,2010,1,27,15,52,8,1013,NW
641,2010,1,27,16,41,7,1014,NW
642,2010,1,27,17,29,7,1015,NW
643,2010,1,27,18,37,5,1016,NW
644,2010,1,27,19,49,4,1018,NW
645,2010,1,27,20,56,3,1019,NW
646,2010,1,27,21,38,3,1020,NW
647,2010,1,27,22,37,3,1021,NW
648,2010,1,27,23,28,0,1022,NW
649,2010,1,28,0,20,-1,1023,NW
650,2010,1,28,1,22,-1,1023,NE
651,2010,1,28,2,27,-1,1024,NE
652,2010,1,28,3,34,-2,1025,NE
653,2010,1,28,4,27,-2,1025,NE
654,2010,1,28,5,32,-3,1025,NE
655,2010,1,28,6,28,-3,1025,NW
656,2010,1,28,7,28,-3,1026,NW
657,2010,1,28,8,18,-3,1027,NW
658,2010,1,28,9,17,-2,1028,NW
659,2010,1,28,10,16,-2,1029,NW
660,2010,1,28,11,18,-1,1028,NW
661,2010,1,28,12,16,1,1027,NW
662,2010,1,28,13,12,1,1026,NW
663,2010,1,28,14,13,1,1026,NW
664,2010,1,28,15,23,1,1026,NW
665,2010,1,28,16,21,1,1026,NW
666,2010,1,28,17,13,0,1026,NW
667,2010,1,28,18,14,0,1027,NW
668,2010,1,28,19,23,-1,1027,NW
669,2010,1,28,20,16,-1,1027,NW
670,2010,1,28,21,25,-4,1028,NE
671,2010,1,28,22,20,-2,1027,NW
672,2010,1,28,23,25,-2,1027,NW
673,2010,1,29,0,19,-1,1027,NW
674,2010,1,29,1,24,-4,1027,NW
675,2010,1,29,2,25,-4,1026,cv
676,2010,1,29,3,20,-8,1026,NE
677,2010,1,29,4,24,-7,1025,cv
678,2010,1,29,5,17,-8,1024,NW
679,2010,1,29,6,10,-10,1024,cv
680,2010,1,29,7,11,-2,1024,NW
681,2010,1,29,8,16,-1,1025,NW
682,2010,1,29,9,20,1,1025,NW
683,2010,1,29,10,13,2,1025,NW
684,2010,1,29,11,12,3,1024,NW
685,2010,1,29,12,12,4,1023,NW
686,2010,1,29,13,12,5,1022,NW
687,2010,1,29,14,12,6,1020,NW
688,2010,1,29,15,31,6,1020,NW
689,2010,1,29,16,36,6,1020,NW
690,2010,1,29,17,42,5,1020,NW
691,2010,1,29,18,52,5,1020,NW
692,2010,1,29,19,26,5,1020,NW
693,2010,1,29,20,24,3,1020,NW
694,2010,1,29,21,25,3,1020,NW
695,2010,1,29,22,43,3,1021,NW
696,2010,1,29,23,47,3,1020,NW
697,2010,1,30,0,61,0,1020,NW
698,2010,1,30,1,66,0,1020,NW
699,2010,1,30,2,65,-1,1020,cv
700,2010,1,30,3,70,-2,1020,NW
701,2010,1,30,4,36,-1,1020,NW
702,2010,1,30,5,37,-4,1019,NW
703,2010,1,30,6,22,-5,1020,cv
704,2010,1,30,7,24,-5,1020,NW
705,2010,1,30,8,29,-6,1021,cv
706,2010,1,30,9,35,0,1021,NW
707,2010,1,30,10,35,3,1021,NW
708,2010,1,30,11,33,5,1020,NW
709,2010,1,30,12,32,6,1020,NW
710,2010,1,30,13,25,7,1019,NW
711,2010,1,30,14,16,7,1018,NW
712,2010,1,30,15,26,7,1018,NW
713,2010,1,30,16,32,7,1017,NW
714,2010,1,30,17,36,6,1018,NW
715,2010,1,30,18,37,5,1018,NW
716,2010,1,30,19,45,5,1019,NW
717,2010,1,30,20,71,4,1019,NW
718,2010,1,30,21,67,5,1020,NW
719,2010,1,30,22,69,2,1020,NW
720,2010,1,30,23,94,2,1021,NW
721,2010,1,31,0,85,1,1021,NW
722,2010,1,31,1,35,1,1021,NW
723,2010,1,31,2,26,-3,1022,NW
724,2010,1,31,3,24,-2,1022,NW
725,2010,1,31,4,20,0,1022,NW
726,2010,1,31,5,16,1,1023,NW
727,2010,1,31,6,18,0,1023,NW
728,2010,1,31,7,19,0,1025,NW
729,2010,1,31,8,22,0,1025,NW
730,2010,1,31,9,17,2,1026,NW
731,2010,1,31,10,18,3,1026,NW
732,2010,1,31,11,11,4,1026,NW
733,2010,1,31,12,11,5,1025,NW
734,2010,1,31,13,16,5,1024,NE
735,2010,1,31,14,18,6,1024,NE
736,2010,1,31,15,17,6,1024,cv
737,2010,1,31,16,19,5,1024,SE
738,2010,1,31,17,26,4,1024,SE
739,2010,1,31,18,24,1,1024,NE
740,2010,1,31,19,54,-1,1025,NE
741,2010,1,31,20,71,-1,1025,cv
742,2010,1,31,21,129,-1,1026,SE
743,2010,1,31,22,145,-2,1027,SE
744,2010,1,31,23,101,-2,1027,SE
745,2010,2,1,0,65,-3,1027,SE
746,2010,2,1,1,70,-4,1027,NE
747,2010,2,1,2,67,-4,1027,NE
748,2010,2,1,3,76,-4,1027,cv
749,2010,2,1,4,76,-4,1026,SE
750,2010,2,1,5,68,-5,1027,cv
751,2010,2,1,6,73,-4,1027,SE
752,2010,2,1,7,73,-4,1027,cv
753,2010,2,1,8,64,-6,1028,NE
754,2010,2,1,9,53,-3,1028,SE
755,2010,2,1,10,72,-2,1028,cv
756,2010,2,1,11,78,-1,1028,SE
757,2010,2,1,12,72,0,1027,SE
758,2010,2,1,13,56,0,1026,SE
759,2010,2,1,14,54,1,1026,SE
760,2010,2,1,15,40,0,1025,SE
761,2010,2,1,16,49,0,1026,SE
762,2010,2,1,17,63,-1,1025,SE
763,2010,2,1,18,66,-2,1026,SE
764,2010,2,1,19,64,-2,1026,SE
765,2010,2,1,20,63,-4,1027,SE
766,2010,2,1,21,65,-5,1027,SE
767,2010,2,1,22,64,-5,1027,SE
768,2010,2,1,23,64,-7,1027,SE
769,2010,2,2,0,62,-7,1028,SE
770,2010,2,2,1,56,-8,1028,cv
771,2010,2,2,2,87,-9,1028,cv
772,2010,2,2,3,72,-10,1028,NE
773,2010,2,2,4,104,-10,1028,cv
774,2010,2,2,5,97,-11,1028,NE
775,2010,2,2,6,96,-9,1028,cv
776,2010,2,2,7,86,-8,1028,SE
777,2010,2,2,8,85,-7,1029,NW
778,2010,2,2,9,92,-6,1029,NE
779,2010,2,2,10,55,-5,1029,NE
780,2010,2,2,11,36,-3,1029,NE
781,2010,2,2,12,27,-2,1028,NE
782,2010,2,2,13,25,-1,1028,NE
783,2010,2,2,14,28,0,1027,cv
784,2010,2,2,15,32,0,1027,cv
785,2010,2,2,16,35,1,1027,cv
786,2010,2,2,17,43,-2,1027,NE
787,2010,2,2,18,70,-4,1028,NW
788,2010,2,2,19,83,-3,1029,NW
789,2010,2,2,20,66,-6,1029,cv
790,2010,2,2,21,70,-7,1029,NE
791,2010,2,2,22,80,-5,1030,NW
792,2010,2,2,23,88,-8,1030,NW
793,2010,2,3,0,69,-8,1030,NW
794,2010,2,3,1,71,-8,1030,cv
795,2010,2,3,2,62,-10,1030,NE
796,2010,2,3,3,73,-10,1030,cv
797,2010,2,3,4,107,-12,1030,SE
798,2010,2,3,5,94,-13,1030,NW
799,2010,2,3,6,121,-13,1030,NW
800,2010,2,3,7,132,-11,1030,cv
801,2010,2,3,8,161,-11,1030,cv
802,2010,2,3,9,120,-8,1030,NW
803,2010,2,3,10,72,-4,1030,NE
804,2010,2,3,11,58,-2,1030,NW
805,2010,2,3,12,34,0,1029,NW
806,2010,2,3,13,14,1,1027,NW
807,2010,2,3,14,17,1,1026,NW
808,2010,2,3,15,15,2,1026,NW
809,2010,2,3,16,23,2,1026,NW
810,2010,2,3,17,34,1,1026,NW
811,2010,2,3,18,96,1,1026,NW
812,2010,2,3,19,87,0,1027,NW
813,2010,2,3,20,87,-4,1027,cv
814,2010,2,3,21,95,-5,1028,NW
815,2010,2,3,22,105,-6,1028,NW
816,2010,2,3,23,114,-7,1028,cv
817,2010,2,4,0,103,-7,1028,NW
818,2010,2,4,1,99,-8,1028,NW
819,2010,2,4,2,102,-9,1028,cv
820,2010,2,4,3,104,-10,1028,cv
821,2010,2,4,4,78,-10,1028,NW
822,2010,2,4,5,33,-12,1028,cv
823,2010,2,4,6,29,-12,1028,SE
824,2010,2,4,7,27,-15,1028,NW
825,2010,2,4,8,27,-10,1028,NW
826,2010,2,4,9,26,-5,1028,NW
827,2010,2,4,10,33,-3,1028,NW
828,2010,2,4,11,29,-2,1028,NE
829,2010,2,4,12,31,0,1027,NW
830,2010,2,4,13,28,1,1025,NW
831,2010,2,4,14,28,1,1025,NE
832,2010,2,4,15,61,1,1024,NE
833,2010,2,4,16,64,1,1024,NE
834,2010,2,4,17,80,0,1024,NE
835,2010,2,4,18,91,-4,1025,NE
836,2010,2,4,19,79,-3,1026,NE
837,2010,2,4,20,48,-3,1026,NE
838,2010,2,4,21,59,-5,1027,NW
839,2010,2,4,22,82,-3,1027,cv
840,2010,2,4,23,63,-4,1027,NE
841,2010,2,5,0,48,-4,1027,NE
842,2010,2,5,1,54,-4,1027,NE
843,2010,2,5,2,42,-4,1028,cv
844,2010,2,5,3,47,-5,1028,NE
845,2010,2,5,4,87,-5,1028,SE
846,2010,2,5,5,105,-6,1028,NE
847,2010,2,5,6,90,-7,1029,cv
848,2010,2,5,7,101,-7,1030,cv
849,2010,2,5,8,126,-6,1030,NE
850,2010,2,5,9,114,-5,1031,NE
851,2010,2,5,10,103,-4,1031,cv
852,2010,2,5,11,114,-3,1031,SE
853,2010,2,5,12,100,-2,1031,SE
854,2010,2,5,13,72,-1,1030,SE
855,2010,2,5,14,68,-1,1029,cv
856,2010,2,5,15,72,-1,1029,SE
857,2010,2,5,16,71,-1,1029,SE
858,2010,2,5,17,80,-2,1030,SE
859,2010,2,5,18,70,-4,1030,SE
860,2010,2,5,19,63,-4,1031,SE
861,2010,2,5,20,67,-5,1031,SE
862,2010,2,5,21,62,-5,1032,SE
863,2010,2,5,22,69,-6,1033,SE
864,2010,2,5,23,58,-6,1033,SE
865,2010,2,6,0,51,-7,1033,SE
866,2010,2,6,1,51,-8,1033,SE
867,2010,2,6,2,54,-8,1033,SE
868,2010,2,6,3,45,-8,1033,SE
869,2010,2,6,4,47,-7,1032,SE
870,2010,2,6,5,85,-7,1032,SE
871,2010,2,6,6,78,-7,1032,SE
872,2010,2,6,7,68,-7,1032,SE
873,2010,2,6,8,64,-7,1033,cv
874,2010,2,6,9,65,-6,1033,SE
875,2010,2,6,10,80,-5,1032,SE
876,2010,2,6,11,74,-4,1032,SE
877,2010,2,6,12,93,-3,1031,SE
878,2010,2,6,13,77,-3,1030,SE
879,2010,2,6,14,67,-2,1029,SE
880,2010,2,6,15,84,-2,1029,SE
881,2010,2,6,16,77,-2,1028,SE
882,2010,2,6,17,83,-2,1027,SE
883,2010,2,6,18,82,-3,1028,SE
884,2010,2,6,19,100,-3,1029,SE
885,2010,2,6,20,189,-4,1029,SE
886,2010,2,6,21,99,-5,1028,SE
887,2010,2,6,22,71,-5,1028,SE
888,2010,2,6,23,43,-5,1027,SE
889,2010,2,7,0,64,-5,1027,SE
890,2010,2,7,1,68,-5,1026,SE
891,2010,2,7,2,69,-5,1025,cv
892,2010,2,7,3,65,-5,1025,cv
893,2010,2,7,4,71,-6,1024,NW
894,2010,2,7,5,77,-6,1024,cv
895,2010,2,7,6,81,-6,1024,NW
896,2010,2,7,7,88,-6,1023,NW
897,2010,2,7,8,90,-5,1024,NE
898,2010,2,7,9,92,-5,1024,NW
899,2010,2,7,10,88,-4,1023,NW
900,2010,2,7,11,80,-4,1023,cv
901,2010,2,7,12,100,-3,1023,cv
902,2010,2,7,13,105,-3,1022,cv
903,2010,2,7,14,118,-3,1021,cv
904,2010,2,7,15,125,-2,1020,SE
905,2010,2,7,16,141,-2,1020,SE
906,2010,2,7,17,152,-3,1020,SE
907,2010,2,7,18,164,-4,1020,cv
908,2010,2,7,19,147,-5,1021,SE
909,2010,2,7,20,162,-5,1021,SE
910,2010,2,7,21,157,-4,1022,SE
911,2010,2,7,22,156,-3,1022,cv
912,2010,2,7,23,160,-5,1020,NE
913,2010,2,8,0,178,-4,1021,cv
914,2010,2,8,1,187,-5,1020,cv
915,2010,2,8,2,181,-6,1020,SE
916,2010,2,8,3,185,-6,1020,NE
917,2010,2,8,4,197,-5,1019,cv
918,2010,2,8,5,180,-4,1019,NE
919,2010,2,8,6,172,-4,1019,NW
920,2010,2,8,7,166,-4,1020,NW
921,2010,2,8,8,136,-4,1019,NW
922,2010,2,8,9,133,-3,1020,NW
923,2010,2,8,10,140,-2,1020,NW
924,2010,2,8,11,159,-1,1019,cv
925,2010,2,8,12,169,0,1019,cv
926,2010,2,8,13,170,2,1017,NW
927,2010,2,8,14,184,4,1017,cv
928,2010,2,8,15,163,5,1017,SE
929,2010,2,8,16,140,4,1017,SE
930,2010,2,8,17,144,3,1017,SE
931,2010,2,8,18,166,1,1019,cv
932,2010,2,8,19,196,0,1020,SE
933,2010,2,8,20,227,-1,1020,cv
934,2010,2,8,21,210,-2,1020,cv
935,2010,2,8,22,233,-2,1021,cv
936,2010,2,8,23,258,-3,1021,cv
937,2010,2,9,0,247,-3,1021,NW
938,2010,2,9,1,230,-3,1022,SE
939,2010,2,9,2,273,-4,1022,cv
940,2010,2,9,3,253,-3,1022,NW
941,2010,2,9,4,254,-5,1022,NW
942,2010,2,9,5,241,-5,1022,NW
943,2010,2,9,6,229,-4,1023,cv
944,2010,2,9,7,199,-4,1023,cv
945,2010,2,9,8,193,-3,1024,cv
946,2010,2,9,9,207,1,1025,NW
947,2010,2,9,10,176,2,1025,NW
948,2010,2,9,11,91,3,1025,NE
949,2010,2,9,12,58,4,1025,NE
950,2010,2,9,13,39,4,1024,cv
951,2010,2,9,14,50,5,1023,cv
952,2010,2,9,15,51,4,1023,SE
953,2010,2,9,16,49,4,1023,cv
954,2010,2,9,17,54,3,1024,SE
955,2010,2,9,18,153,2,1024,SE
956,2010,2,9,19,181,2,1025,SE
957,2010,2,9,20,181,0,1025,cv
958,2010,2,9,21,182,-1,1026,NE
959,2010,2,9,22,156,1,1026,NE
960,2010,2,9,23,27,1,1027,NE
961,2010,2,10,0,16,0,1028,NE
962,2010,2,10,1,22,0,1028,NE
963,2010,2,10,2,21,-1,1028,NE
964,2010,2,10,3,6,-1,1029,NE
965,2010,2,10,4,8,-2,1029,NE
966,2010,2,10,5,8,-2,1030,NE
967,2010,2,10,6,8,-3,1030,NE
968,2010,2,10,7,10,-3,1031,NE
969,2010,2,10,8,9,-4,1032,NE
970,2010,2,10,9,20,-4,1033,NE
971,2010,2,10,10,14,-3,1033,NE
972,2010,2,10,11,16,-2,1032,NE
973,2010,2,10,12,14,-1,1032,NE
974,2010,2,10,13,10,0,1031,NW
975,2010,2,10,14,7,0,1030,NE
976,2010,2,10,15,8,0,1030,NE
977,2010,2,10,16,12,0,1030,NE
978,2010,2,10,17,15,-1,1030,NE
979,2010,2,10,18,8,-1,1031,NE
980,2010,2,10,19,11,-1,1032,NE
981,2010,2,10,20,18,-2,1032,NE
982,2010,2,10,21,16,-2,1033,NE
983,2010,2,10,22,11,-2,1034,NE
984,2010,2,10,23,10,-3,1035,NE
985,2010,2,11,0,11,-3,1035,NE
986,2010,2,11,1,10,-3,1035,NE
987,2010,2,11,2,10,-3,1035,NE
988,2010,2,11,3,12,-4,1035,NE
989,2010,2,11,4,12,-4,1034,NE
990,2010,2,11,5,10,-5,1034,NE
991,2010,2,11,6,10,-5,1035,NW
992,2010,2,11,7,9,-6,1036,NW
993,2010,2,11,8,9,-5,1037,NW
994,2010,2,11,9,11,-4,1037,NW
995,2010,2,11,10,12,-4,1037,NW
996,2010,2,11,11,12,-3,1037,NE
997,2010,2,11,12,12,-3,1036,NE
998,2010,2,11,13,21,-2,1036,NW
999,2010,2,11,14,18,-2,1035,NE
1000,2010,2,11,15,13,-2,1035,NE
1001,2010,2,11,16,18,-2,1035,NW
1002,2010,2,11,17,17,-2,1035,NE
1003,2010,2,11,18,19,-3,1035,NE
1004,2010,2,11,19,22,-3,1036,NE
1005,2010,2,11,20,20,-5,1036,NW
1006,2010,2,11,21,24,-5,1036,NW
1007,2010,2,11,22,19,-5,1037,NW
1008,2010,2,11,23,13,-5,1038,NE
1009,2010,2,12,0,17,-5,1038,NE
1010,2010,2,12,1,22,-6,1038,NE
1011,2010,2,12,2,16,-6,1038,NE
1012,2010,2,12,3,16,-7,1037,NE
1013,2010,2,12,4,11,-8,1037,NW
1014,2010,2,12,5,10,-8,1037,NW
1015,2010,2,12,6,9,-9,1038,NW
1016,2010,2,12,7,11,-9,1038,NW
1017,2010,2,12,8,14,-9,1038,NW
1018,2010,2,12,9,21,-6,1038,NE
1019,2010,2,12,10,26,-5,1037,NE
1020,2010,2,12,11,21,-4,1036,NW
1021,2010,2,12,12,19,-3,1035,cv
1022,2010,2,12,13,13,-2,1034,NW
1023,2010,2,12,14,13,-1,1033,NW
1024,2010,2,12,15,13,-1,1032,cv
1025,2010,2,12,16,13,-1,1032,NE
1026,2010,2,12,17,11,-1,1031,NE
1027,2010,2,12,18,19,-3,1031,NE
1028,2010,2,12,19,22,-4,1032,SE
1029,2010,2,12,20,50,-5,1032,cv
1030,2010,2,12,21,58,-6,1032,cv
1031,2010,2,12,22,60,-8,1032,cv
1032,2010,2,12,23,69,-8,1032,NE
1033,2010,2,13,0,108,-8,1031,NW
1034,2010,2,13,1,51,-11,1031,NW
1035,2010,2,13,2,54,-8,1031,NW
1036,2010,2,13,3,38,-11,1030,NW
1037,2010,2,13,4,27,-10,1030,NW
1038,2010,2,13,5,23,-11,1030,NW
1039,2010,2,13,6,27,-11,1030,NW
1040,2010,2,13,7,28,-11,1030,NW
1041,2010,2,13,8,24,-10,1031,NW
1042,2010,2,13,9,26,-7,1031,cv
1043,2010,2,13,10,23,-5,1031,cv
1044,2010,2,13,11,37,-3,1030,SE
1045,2010,2,13,12,46,0,1029,cv
1046,2010,2,13,13,49,1,1028,SE
1047,2010,2,13,14,53,3,1027,cv
1048,2010,2,13,15,57,3,1026,SE
1049,2010,2,13,16,51,3,1026,SE
1050,2010,2,13,17,64,2,1026,SE
1051,2010,2,13,18,100,0,1026,SE
1052,2010,2,13,19,113,-1,1027,SE
1053,2010,2,13,20,136,0,1027,SE
1054,2010,2,13,21,213,-4,1027,cv
1055,2010,2,13,22,259,-5,1028,cv
1056,2010,2,13,23,267,-6,1028,cv
1057,2010,2,14,0,351,-7,1028,NE
1058,2010,2,14,1,980,-7,1029,cv
1059,2010,2,14,2,98.61321455,-5,1029,NW
1060,2010,2,14,3,599,-6,1030,NW
1061,2010,2,14,4,39,-5,1030,NW
1062,2010,2,14,5,7,-3,1030,NW
1063,2010,2,14,6,8,-3,1031,NE
1064,2010,2,14,7,7,-4,1032,NW
1065,2010,2,14,8,7,-3,1033,NW
1066,2010,2,14,9,7,-3,1034,NW
1067,2010,2,14,10,16,-3,1035,NW
1068,2010,2,14,11,19,-3,1035,NE
1069,2010,2,14,12,15,-2,1035,NW
1070,2010,2,14,13,21,-2,1033,NE
1071,2010,2,14,14,18,-2,1033,NE
1072,2010,2,14,15,16,-2,1032,NE
1073,2010,2,14,16,15,-2,1032,NE
1074,2010,2,14,17,16,-2,1032,NE
1075,2010,2,14,18,16,-4,1033,NE
1076,2010,2,14,19,21,-5,1033,cv
1077,2010,2,14,20,36,-5,1035,NW
1078,2010,2,14,21,51,-8,1035,NW
1079,2010,2,14,22,67,-7,1036,NW
1080,2010,2,14,23,46,-8,1036,NW
1081,2010,2,15,0,45,-7,1036,NE
1082,2010,2,15,1,27,-7,1037,NE
1083,2010,2,15,2,24,-7,1036,NE
1084,2010,2,15,3,18,-8,1037,cv
1085,2010,2,15,4,15,-8,1036,cv
1086,2010,2,15,5,17,-9,1036,NE
1087,2010,2,15,6,11,-9,1036,NE
1088,2010,2,15,7,16,-10,1037,NW
1089,2010,2,15,8,16,-9,1037,NW
1090,2010,2,15,9,39,-6,1038,NW
1091,2010,2,15,10,25,-5,1038,NW
1092,2010,2,15,11,17,-4,1037,NW
1093,2010,2,15,12,8,-3,1036,NW
1094,2010,2,15,13,11,-1,1035,NW
1095,2010,2,15,14,14,0,1033,NE
1096,2010,2,15,15,15,0,1032,cv
1097,2010,2,15,16,15,0,1032,cv
1098,2010,2,15,17,13,0,1032,cv
1099,2010,2,15,18,13,-3,1033,SE
1100,2010,2,15,19,26,-4,1033,SE
1101,2010,2,15,20,50,-6,1034,cv
1102,2010,2,15,21,73,-9,1034,NE
1103,2010,2,15,22,96,-8,1034,cv
1104,2010,2,15,23,116,-10,1034,NW
1105,2010,2,16,0,146,-11,1034,NW
1106,2010,2,16,1,113,-10,1034,NW
1107,2010,2,16,2,91,-11,1034,NW
1108,2010,2,16,3,70,-12,1034,NW
1109,2010,2,16,4,65,-12,1033,cv
1110,2010,2,16,5,51,-13,1033,NW
1111,2010,2,16,6,29,-12,1033,NW
1112,2010,2,16,7,30,-12,1033,NW
1113,2010,2,16,8,26,-11,1033,NW
1114,2010,2,16,9,26,-7,1033,NW
1115,2010,2,16,10,24,-4,1032,cv
1116,2010,2,16,11,21,-3,1032,cv
1117,2010,2,16,12,24,-1,1031,NW
1118,2010,2,16,13,39,1,1030,cv
1119,2010,2,16,14,79,2,1028,SE
1120,2010,2,16,15,99,3,1027,SE
1121,2010,2,16,16,118,3,1027,SE
1122,2010,2,16,17,140,1,1026,SE
1123,2010,2,16,18,159,-1,1026,SE
1124,2010,2,16,19,161,-1,1027,SE
1125,2010,2,16,20,167,-3,1027,SE
1126,2010,2,16,21,178,-5,1026,cv
1127,2010,2,16,22,192,-6,1026,cv
1128,2010,2,16,23,198,-4,1026,NE
1129,2010,2,17,0,207,-6,1025,cv
1130,2010,2,17,1,237,-5,1025,cv
1131,2010,2,17,2,247,-6,1025,NW
1132,2010,2,17,3,227,-5,1025,NW
1133,2010,2,17,4,176,-3,1024,NW
1134,2010,2,17,5,113,-1,1024,NW
1135,2010,2,17,6,46,-1,1025,NW
1136,2010,2,17,7,18,-2,1026,NW
1137,2010,2,17,8,13,-3,1027,NW
1138,2010,2,17,9,22,-2,1028,NW
1139,2010,2,17,10,15,-1,1029,NW
1140,2010,2,17,11,18,-1,1028,NW
1141,2010,2,17,12,18,0,1028,NW
1142,2010,2,17,13,12,1,1027,NW
1143,2010,2,17,14,11,1,1027,NW
1144,2010,2,17,15,11,2,1026,NW
1145,2010,2,17,16,12,1,1026,NW
1146,2010,2,17,17,9,1,1026,NW
1147,2010,2,17,18,9,-3,1026,NE
1148,2010,2,17,19,27,-2,1026,SE
1149,2010,2,17,20,31,-4,1026,SE
1150,2010,2,17,21,39,-4,1027,SE
1151,2010,2,17,22,49,-4,1027,SE
1152,2010,2,17,23,48,-8,1027,SE
1153,2010,2,18,0,50,-6,1027,cv
1154,2010,2,18,1,38,-7,1027,NW
1155,2010,2,18,2,36,-9,1026,NE
1156,2010,2,18,3,41,-9,1026,cv
1157,2010,2,18,4,80,-10,1025,NE
1158,2010,2,18,5,70,-9,1025,NW
1159,2010,2,18,6,74,-11,1026,NE
1160,2010,2,18,7,77,-11,1026,cv
1161,2010,2,18,8,87,-8,1026,cv
1162,2010,2,18,9,107,-4,1027,NW
1163,2010,2,18,10,54,0,1026,cv
1164,2010,2,18,11,36,2,1026,cv
1165,2010,2,18,12,34,3,1024,cv
1166,2010,2,18,13,19,5,1022,NW
1167,2010,2,18,14,26,5,1021,NW
1168,2010,2,18,15,27,6,1021,NW
1169,2010,2,18,16,27,4,1021,SE
1170,2010,2,18,17,29,4,1021,SE
1171,2010,2,18,18,41,3,1021,cv
1172,2010,2,18,19,47,2,1021,SE
1173,2010,2,18,20,115,3,1021,SE
1174,2010,2,18,21,265,2,1021,SE
1175,2010,2,18,22,236,-1,1021,SE
1176,2010,2,18,23,296,-3,1021,cv
1177,2010,2,19,0,159,-5,1020,cv
1178,2010,2,19,1,119,-6,1020,cv
1179,2010,2,19,2,115,-7,1019,cv
1180,2010,2,19,3,168,-8,1019,cv
1181,2010,2,19,4,177,-8,1018,cv
1182,2010,2,19,5,191,-8,1018,cv
1183,2010,2,19,6,185,-9,1018,NW
1184,2010,2,19,7,157,-9,1018,NW
1185,2010,2,19,8,114,-6,1018,NE
1186,2010,2,19,9,117,-2,1018,NE
1187,2010,2,19,10,112,1,1018,NE
1188,2010,2,19,11,107,4,1017,cv
1189,2010,2,19,12,96,7,1017,cv
1190,2010,2,19,13,99,9,1016,SE
1191,2010,2,19,14,82,10,1015,SE
1192,2010,2,19,15,58,11,1014,SE
1193,2010,2,19,16,40,10,1014,cv
1194,2010,2,19,17,45,9,1014,SE
1195,2010,2,19,18,44,7,1014,SE
1196,2010,2,19,19,49,7,1014,SE
1197,2010,2,19,20,65,1,1015,cv
1198,2010,2,19,21,101,-1,1015,cv
1199,2010,2,19,22,146,-2,1015,cv
1200,2010,2,19,23,165,-3,1015,cv
1201,2010,2,20,0,205,-4,1015,cv
1202,2010,2,20,1,191,-1,1015,cv
1203,2010,2,20,2,204,-3,1015,NW
1204,2010,2,20,3,190,-5,1014,NW
1205,2010,2,20,4,174,-6,1014,NW
1206,2010,2,20,5,144,-6,1014,NW
1207,2010,2,20,6,120,-7,1014,SE
1208,2010,2,20,7,122,-8,1014,NW
1209,2010,2,20,8,152,-6,1014,cv
1210,2010,2,20,9,158,0,1015,NE
1211,2010,2,20,10,178,3,1014,SE
1212,2010,2,20,11,184,5,1014,SE
1213,2010,2,20,12,184,7,1013,SE
1214,2010,2,20,13,185,8,1012,SE
1215,2010,2,20,14,175,9,1011,SE
1216,2010,2,20,15,165,9,1010,SE
1217,2010,2,20,16,150,9,1011,cv
1218,2010,2,20,17,163,8,1010,cv
1219,2010,2,20,18,172,7,1010,NW
1220,2010,2,20,19,184,5,1011,NW
1221,2010,2,20,20,178,2,1011,NE
1222,2010,2,20,21,211,-1,1011,SE
1223,2010,2,20,22,213,-2,1012,cv
1224,2010,2,20,23,282,-2,1011,cv
1225,2010,2,21,0,261,-2,1011,cv
1226,2010,2,21,1,215,-1,1011,cv
1227,2010,2,21,2,233,-2,1011,cv
1228,2010,2,21,3,235,-2,1011,NW
1229,2010,2,21,4,214,-2,1011,NW
1230,2010,2,21,5,205,-3,1011,NW
1231,2010,2,21,6,206,-5,1011,NW
1232,2010,2,21,7,220,-3,1012,NW
1233,2010,2,21,8,191,-1,1013,NW
1234,2010,2,21,9,189,3,1014,NW
1235,2010,2,21,10,109,6,1014,NW
1236,2010,2,21,11,65,10,1014,NW
1237,2010,2,21,12,35,12,1014,NW
1238,2010,2,21,13,35,13,1013,NW
1239,2010,2,21,14,27,14,1012,NW
1240,2010,2,21,15,36,14,1012,NW
1241,2010,2,21,16,30,14,1012,NW
1242,2010,2,21,17,23,12,1013,NE
1243,2010,2,21,18,20,9,1014,cv
1244,2010,2,21,19,30,4,1015,cv
1245,2010,2,21,20,69,4,1016,cv
1246,2010,2,21,21,99,4,1017,SE
1247,2010,2,21,22,117,2,1018,SE
1248,2010,2,21,23,154,1,1019,SE
1249,2010,2,22,0,154,-1,1020,cv
1250,2010,2,22,1,136,0,1021,cv
1251,2010,2,22,2,143,-2,1021,SE
